'DatasetName'|'ElementNumber'|'ElementName'|'Code'|'CodeDescription'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103003'|'Analysis (Button Pressed)'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103005'|'CO2'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103007'|'Date Transmitted'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103009'|'Defibrillation'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103011'|'ECG-Monitor'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103013'|'Heart Rate'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103015'|'Invasive Pressure 1'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103017'|'Invasive Pressure 2'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103019'|'No Shock Advised'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103021'|'Non-Invasive BP'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103023'|'Other'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103025'|'Pacing Electrical Capture'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103027'|'Pacing Started'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103029'|'Pacing Stopped'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103031'|'Patient Connected'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103033'|'Power On'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103035'|'Pulse Oximetry'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103037'|'Pulse Rate'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103039'|'Respiratory Rate'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103041'|'Shock Advised'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103043'|'Sync Off'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103045'|'Sync On'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103047'|'Temperature 1'|
'EMSDataSet'|'eDevice.03'|'Medical Device Event Type'|'4103049'|'Temperature 2'|
'EMSDataSet'|'eDevice.06'|'Medical Device Mode (Manual, AED, Pacing, CO2, O2, etc)'|'4106001'|'Advisory'|
'EMSDataSet'|'eDevice.06'|'Medical Device Mode (Manual, AED, Pacing, CO2, O2, etc)'|'4106003'|'Automated'|
'EMSDataSet'|'eDevice.06'|'Medical Device Mode (Manual, AED, Pacing, CO2, O2, etc)'|'4106005'|'Demand'|
'EMSDataSet'|'eDevice.06'|'Medical Device Mode (Manual, AED, Pacing, CO2, O2, etc)'|'4106007'|'Manual'|
'EMSDataSet'|'eDevice.06'|'Medical Device Mode (Manual, AED, Pacing, CO2, O2, etc)'|'4106009'|'Mid-Stream'|
'EMSDataSet'|'eDevice.06'|'Medical Device Mode (Manual, AED, Pacing, CO2, O2, etc)'|'4106011'|'Sensing'|
'EMSDataSet'|'eDevice.06'|'Medical Device Mode (Manual, AED, Pacing, CO2, O2, etc)'|'4106013'|'Side-Stream'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107001'|'I'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107003'|'II'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107005'|'III'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107007'|'AVR'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107009'|'AVL'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107011'|'AVF'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107013'|'Paddle'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107015'|'Pads'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107017'|'V1'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107019'|'V2'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107021'|'V3'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107023'|'V3r'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107025'|'V4'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107027'|'V4r'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107029'|'V5'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107031'|'V5r'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107033'|'V6'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107035'|'V6r'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107037'|'V7'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107039'|'V8'|
'EMSDataSet'|'eDevice.07'|'Medical Device ECG Lead'|'4107041'|'V9'|
'EMSDataSet'|'eDevice.09'|'Type of Shock'|'4109001'|'Biphasic'|
'EMSDataSet'|'eDevice.09'|'Type of Shock'|'4109003'|'Monophasic'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212001'|'Assist, Agency'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212003'|'Assist, Public'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212005'|'Assist, Unit'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212007'|'Canceled (Prior to Arrival At Scene)'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212009'|'Canceled on Scene (No Patient Contact)'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212011'|'Canceled on Scene (No Patient Found)'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212013'|'Patient Dead at Scene-No Resuscitation Attempted (With Transport)'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212015'|'Patient Dead at Scene-No Resuscitation Attempted (Without Transport)'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212017'|'Patient Dead at Scene-Resuscitation Attempted (With Transport)'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212019'|'Patient Dead at Scene-Resuscitation Attempted (Without Transport)'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212021'|'Patient Evaluated, No Treatment/Transport Required'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212023'|'Patient Refused Evaluation/Care (With Transport)'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212025'|'Patient Refused Evaluation/Care (Without Transport)'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212027'|'Patient Treated, Released (AMA)'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212029'|'Patient Treated, Released (per protocol)'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212031'|'Patient Treated, Transferred Care to Another EMS Unit'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212033'|'Patient Treated, Transported by this EMS Unit'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212035'|'Patient Treated, Transported by Law Enforcement'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212037'|'Patient Treated, Transported by Private Vehicle'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212039'|'Standby-No Services or Support Provided'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212041'|'Standby-Public Safety, Fire, or EMS Operational Support Provided'|
'EMSDataSet'|'eDisposition.12'|'Incident/Patient Disposition'|'4212043'|'Transport Non-Patient, Organs, etc.'|
'EMSDataSet'|'eDisposition.13'|'How Patient Was Moved to Ambulance'|'9909001'|'Assisted/Walk'|
'EMSDataSet'|'eDisposition.13'|'How Patient Was Moved to Ambulance'|'9909003'|'Backboard'|
'EMSDataSet'|'eDisposition.13'|'How Patient Was Moved to Ambulance'|'9909005'|'Chair'|
'EMSDataSet'|'eDisposition.13'|'How Patient Was Moved to Ambulance'|'9909007'|'Carried'|
'EMSDataSet'|'eDisposition.13'|'How Patient Was Moved to Ambulance'|'9909009'|'Other'|
'EMSDataSet'|'eDisposition.13'|'How Patient Was Moved to Ambulance'|'9909011'|'Stairchair'|
'EMSDataSet'|'eDisposition.13'|'How Patient Was Moved to Ambulance'|'9909013'|'Stretcher'|
'EMSDataSet'|'eDisposition.13'|'How Patient Was Moved to Ambulance'|'9909015'|'Wheelchair'|
'EMSDataSet'|'eDisposition.14'|'Position of Patient During Transport'|'4214001'|'Car Seat'|
'EMSDataSet'|'eDisposition.14'|'Position of Patient During Transport'|'4214003'|'Fowlers (Semi-Upright Sitting)'|
'EMSDataSet'|'eDisposition.14'|'Position of Patient During Transport'|'4214005'|'Lateral Left'|
'EMSDataSet'|'eDisposition.14'|'Position of Patient During Transport'|'4214007'|'Lateral Right'|
'EMSDataSet'|'eDisposition.14'|'Position of Patient During Transport'|'4214009'|'Other'|
'EMSDataSet'|'eDisposition.14'|'Position of Patient During Transport'|'4214011'|'Prone'|
'EMSDataSet'|'eDisposition.14'|'Position of Patient During Transport'|'4214013'|'Semi-Fowlers'|
'EMSDataSet'|'eDisposition.14'|'Position of Patient During Transport'|'4214015'|'Sitting'|
'EMSDataSet'|'eDisposition.14'|'Position of Patient During Transport'|'4214017'|'Supine'|
'EMSDataSet'|'eDisposition.14'|'Position of Patient During Transport'|'4214019'|'Trendelenburg'|
'EMSDataSet'|'eDisposition.15'|'How Patient Was Transported From Ambulance'|'9909001'|'Assisted/Walk'|
'EMSDataSet'|'eDisposition.15'|'How Patient Was Transported From Ambulance'|'9909003'|'Backboard'|
'EMSDataSet'|'eDisposition.15'|'How Patient Was Transported From Ambulance'|'9909005'|'Chair'|
'EMSDataSet'|'eDisposition.15'|'How Patient Was Transported From Ambulance'|'9909007'|'Carried'|
'EMSDataSet'|'eDisposition.15'|'How Patient Was Transported From Ambulance'|'9909009'|'Other'|
'EMSDataSet'|'eDisposition.15'|'How Patient Was Transported From Ambulance'|'9909011'|'Stairchair'|
'EMSDataSet'|'eDisposition.15'|'How Patient Was Transported From Ambulance'|'9909013'|'Stretcher'|
'EMSDataSet'|'eDisposition.15'|'How Patient Was Transported From Ambulance'|'9909015'|'Wheelchair'|
'EMSDataSet'|'eDisposition.16'|'EMS Transport Method'|'4216001'|'Air Medical-Fixed Wing'|
'EMSDataSet'|'eDisposition.16'|'EMS Transport Method'|'4216003'|'Air Medical-Rotor Craft'|
'EMSDataSet'|'eDisposition.16'|'EMS Transport Method'|'4216005'|'Ground-Ambulance'|
'EMSDataSet'|'eDisposition.16'|'EMS Transport Method'|'4216007'|'Ground-ATV or Rescue Vehicle'|
'EMSDataSet'|'eDisposition.16'|'EMS Transport Method'|'4216009'|'Ground-Bariatric'|
'EMSDataSet'|'eDisposition.16'|'EMS Transport Method'|'4216011'|'Ground-Other Not Listed'|
'EMSDataSet'|'eDisposition.16'|'EMS Transport Method'|'4216013'|'Ground-Mass Casualty Bus/Vehicle'|
'EMSDataSet'|'eDisposition.16'|'EMS Transport Method'|'4216015'|'Ground-Wheelchair Van'|
'EMSDataSet'|'eDisposition.16'|'EMS Transport Method'|'4216017'|'Water-Boat'|
'EMSDataSet'|'eDisposition.17'|'Transport Mode from Scene'|'4217001'|'Emergent (Immediate Response)'|
'EMSDataSet'|'eDisposition.17'|'Transport Mode from Scene'|'4217003'|'Emergent Downgraded to Non-Emergent'|
'EMSDataSet'|'eDisposition.17'|'Transport Mode from Scene'|'4217005'|'Non-Emergent'|
'EMSDataSet'|'eDisposition.17'|'Transport Mode from Scene'|'4217007'|'Non-Emergent Upgraded to Emergent'|
'EMSDataSet'|'eDisposition.18'|'Additional Transport Mode Descriptors'|'4218001'|'Intersection Navigation-Against Normal Light Patterns'|
'EMSDataSet'|'eDisposition.18'|'Additional Transport Mode Descriptors'|'4218003'|'Intersection Navigation-With Automated Light Changing Technology'|
'EMSDataSet'|'eDisposition.18'|'Additional Transport Mode Descriptors'|'4218005'|'Intersection Navigation-With Normal Light Patterns'|
'EMSDataSet'|'eDisposition.18'|'Additional Transport Mode Descriptors'|'4218007'|'Speed-Enhanced per Local Policy'|
'EMSDataSet'|'eDisposition.18'|'Additional Transport Mode Descriptors'|'4218009'|'Speed-Normal Traffic'|
'EMSDataSet'|'eDisposition.18'|'Additional Transport Mode Descriptors'|'4218011'|'Lights and Sirens'|
'EMSDataSet'|'eDisposition.18'|'Additional Transport Mode Descriptors'|'4218013'|'Lights and No Sirens'|
'EMSDataSet'|'eDisposition.18'|'Additional Transport Mode Descriptors'|'4218015'|'No Lights or Sirens'|
'EMSDataSet'|'eDisposition.18'|'Additional Transport Mode Descriptors'|'4218017'|'Initial No Lights or Sirens, Upgraded to Lights and Sirens'|
'EMSDataSet'|'eDisposition.18'|'Additional Transport Mode Descriptors'|'4218019'|'Initial Lights and Sirens, Downgraded to No Lights or Sirens'|
'EMSDataSet'|'eDisposition.19'|'Final Patient Acuity'|'4219001'|'Critical (Red)'|
'EMSDataSet'|'eDisposition.19'|'Final Patient Acuity'|'4219003'|'Emergent (Yellow)'|
'EMSDataSet'|'eDisposition.19'|'Final Patient Acuity'|'4219005'|'Lower Acuity (Green)'|
'EMSDataSet'|'eDisposition.19'|'Final Patient Acuity'|'4219007'|'Dead without Resuscitation Efforts (Black)'|
'EMSDataSet'|'eDisposition.20'|'Reason for Choosing Destination'|'4220001'|'Closest Facility'|
'EMSDataSet'|'eDisposition.20'|'Reason for Choosing Destination'|'4220003'|'Diversion'|
'EMSDataSet'|'eDisposition.20'|'Reason for Choosing Destination'|'4220005'|'Family Choice'|
'EMSDataSet'|'eDisposition.20'|'Reason for Choosing Destination'|'4220007'|'Insurance Status/Requirement'|
'EMSDataSet'|'eDisposition.20'|'Reason for Choosing Destination'|'4220009'|'Law Enforcement Choice'|
'EMSDataSet'|'eDisposition.20'|'Reason for Choosing Destination'|'4220011'|'On-Line/On-Scene Medical Direction'|
'EMSDataSet'|'eDisposition.20'|'Reason for Choosing Destination'|'4220013'|'Other'|
'EMSDataSet'|'eDisposition.20'|'Reason for Choosing Destination'|'4220015'|'Patient's Choice'|
'EMSDataSet'|'eDisposition.20'|'Reason for Choosing Destination'|'4220017'|'Patient's Physician's Choice'|
'EMSDataSet'|'eDisposition.20'|'Reason for Choosing Destination'|'4220019'|'Protocol'|
'EMSDataSet'|'eDisposition.20'|'Reason for Choosing Destination'|'4220021'|'Regional Specialty Center'|
'EMSDataSet'|'eDisposition.21'|'Type of Destination'|'4221001'|'Home'|
'EMSDataSet'|'eDisposition.21'|'Type of Destination'|'4221003'|'Hospital-Emergency Department'|
'EMSDataSet'|'eDisposition.21'|'Type of Destination'|'4221005'|'Hospital-Non-Emergency Department Bed'|
'EMSDataSet'|'eDisposition.21'|'Type of Destination'|'4221007'|'Medical Office/Clinic'|
'EMSDataSet'|'eDisposition.21'|'Type of Destination'|'4221009'|'Morgue/Mortuary'|
'EMSDataSet'|'eDisposition.21'|'Type of Destination'|'4221011'|'Nursing Home/Assisted Living Facility'|
'EMSDataSet'|'eDisposition.21'|'Type of Destination'|'4221013'|'Other'|
'EMSDataSet'|'eDisposition.21'|'Type of Destination'|'4221015'|'Other EMS Responder (air)'|
'EMSDataSet'|'eDisposition.21'|'Type of Destination'|'4221017'|'Other EMS Responder (ground)'|
'EMSDataSet'|'eDisposition.21'|'Type of Destination'|'4221019'|'Police/Jail'|
'EMSDataSet'|'eDisposition.21'|'Type of Destination'|'4221021'|'Urgent Care'|
'EMSDataSet'|'eDisposition.21'|'Type of Destination'|'4221023'|'Freestanding Emergency Department'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222001'|'Hospital-Burn'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222003'|'Hospital-Cath Lab'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222005'|'Hospital-CCU'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222007'|'Hospital-Endoscopy'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222009'|'Hospital-Hospice'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222011'|'Hospital-Hyperbaric Oxygen Treatment'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222013'|'Hospital-ICU'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222015'|'Hospital-Labor &amp; Delivery'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222017'|'Hospital-Med/Surg'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222019'|'Hospital-Mental Health'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222021'|'Hospital-MICU'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222023'|'Hospital-NICU'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222025'|'Hospital-Nursery'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222027'|'Hospital-Peds (General)'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222029'|'Hospital-Peds ICU'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222031'|'Hospital-OR'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222033'|'Hospital-Orthopedic'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222035'|'Hospital-Other'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222037'|'Hospital-Out-Patient Bed'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222039'|'Hospital-Radiology Services - MRI'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222041'|'Hospital-Radiology Services - CT/PET'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222043'|'Hospital-Radiology Services - X-Ray'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222045'|'Hospital-Radiation'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222047'|'Hospital-Rehab'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222049'|'Hospital-SICU'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222051'|'Hospital-Oncology'|
'EMSDataSet'|'eDisposition.22'|'Hospital In-Patient Destination'|'4222053'|'Hospital-Outpatient Surgery'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908001'|'Behavioral Health'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908003'|'Burn Center'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908005'|'Critical Access Hospital'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908007'|'Hospital (General)'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908009'|'Neonatal Center'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908011'|'Pediatric Center'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908017'|'Stroke Center'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908019'|'Rehab Center'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908021'|'Trauma Center Level 1'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908023'|'Trauma Center Level 2'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908025'|'Trauma Center Level 3'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908027'|'Trauma Center Level 4'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908029'|'Trauma Center Level 5'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908031'|'Cardiac-STEMI/PCI Capable'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908033'|'Cardiac-STEMI/PCI Capable (24/7)'|
'EMSDataSet'|'eDisposition.23'|'Hospital Capability'|'9908035'|'Cardiac-STEMI/Non-PCI Capable'|
'EMSDataSet'|'eDisposition.24'|'Destination Team Pre-Arrival Alert or Activation'|'4224001'|'No'|
'EMSDataSet'|'eDisposition.24'|'Destination Team Pre-Arrival Alert or Activation'|'4224003'|'Yes-Adult Trauma'|
'EMSDataSet'|'eDisposition.24'|'Destination Team Pre-Arrival Alert or Activation'|'4224005'|'Yes-Cardiac Arrest'|
'EMSDataSet'|'eDisposition.24'|'Destination Team Pre-Arrival Alert or Activation'|'4224007'|'Yes-Obstetrics'|
'EMSDataSet'|'eDisposition.24'|'Destination Team Pre-Arrival Alert or Activation'|'4224009'|'Yes-Other'|
'EMSDataSet'|'eDisposition.24'|'Destination Team Pre-Arrival Alert or Activation'|'4224011'|'Yes-Pediatric Trauma'|
'EMSDataSet'|'eDisposition.24'|'Destination Team Pre-Arrival Alert or Activation'|'4224013'|'Yes-STEMI'|
'EMSDataSet'|'eDisposition.24'|'Destination Team Pre-Arrival Alert or Activation'|'4224015'|'Yes-Stroke'|
'EMSDataSet'|'eDisposition.24'|'Destination Team Pre-Arrival Alert or Activation'|'4224017'|'Yes-Trauma (General)'|
'EMSDataSet'|'eDisposition.26'|'Disposition Instructions Provided'|'4226001'|'Contact 911 or see your Doctor if problem returns'|
